snapshot_ts,system_id,listing_id,vehicle_id,commune,lat,lon,is_reserved,is_disabled,current_range_meters,vehicle_type_id,make,model,year,propulsion,pricing_plan_id,hourly_rate,daily_rate,rental_url
2026-07-20T00:02:13,paris,284458,YGA:Vehicle:5d962f5fee4b,paris,48.879673,2.350951,0,0,600000,YGA:VehicleType:5d962f5fee4b,Fiat,Fiorino,2017,combustion,YGA:PricingPlan:5d962f5fee4b,7.0,53.0,https://fr.getaround.com/location-voiture/paris/fiat-fiorino-284458
2026-07-20T00:02:13,paris,310794,YGA:Vehicle:4eb8c9220066,paris,48.839813,2.251556,0,0,1144285,YGA:VehicleType:4eb8c9220066,Renault,Trafic,2012,combustion_diesel,YGA:PricingPlan:4eb8c9220066,9.0,70.0,https://fr.getaround.com/location-voiture/paris/renault-trafic-310794
2026-07-20T00:02:13,paris,319121,YGA:Vehicle:ec48ab1b576a,paris,48.839561,2.380247,0,0,760000,YGA:VehicleType:ec48ab1b576a,Volkswagen,Polo,2017,combustion,YGA:PricingPlan:ec48ab1b576a,6.0,45.0,https://fr.getaround.com/location-voiture/paris/volkswagen-polo-319121
2026-07-20T00:02:13,paris,360416,YGA:Vehicle:a62976bdc030,boulogne-billancourt,48.838978,2.251632,0,0,1142857,YGA:VehicleType:a62976bdc030,Renault,Trafic Passenger,2015,combustion_diesel,YGA:PricingPlan:a62976bdc030,12.0,89.0,https://fr.getaround.com/location-voiture/boulogne-billancourt/renault-trafic-passenger-360416
2026-07-20T00:02:13,paris,399972,YGA:Vehicle:9efe95a64bfc,nanterre,48.884827,2.216297,0,0,1395000,YGA:VehicleType:9efe95a64bfc,Renault,Clio,2015,combustion_diesel,YGA:PricingPlan:9efe95a64bfc,5.0,36.0,https://fr.getaround.com/location-voiture/nanterre/renault-clio-399972
2026-07-20T00:02:13,paris,404999,YGA:Vehicle:d3393cc7f8cb,paris,48.864685,2.407357,0,0,360000,YGA:VehicleType:d3393cc7f8cb,Renault,Clio,2012,combustion_diesel,YGA:PricingPlan:d3393cc7f8cb,6.0,43.0,https://fr.getaround.com/location-voiture/paris/renault-clio-404999
2026-07-20T00:02:13,paris,438359,YGA:Vehicle:37686f82c4cc,paris,48.866596,2.380868,0,0,1188000,YGA:VehicleType:37686f82c4cc,Peugeot,Partner,2013,combustion_diesel,YGA:PricingPlan:37686f82c4cc,6.0,49.0,https://fr.getaround.com/location-voiture/paris/peugeot-partner-438359
2026-07-20T00:02:13,paris,445323,YGA:Vehicle:594ac8d70fb3,montreuil,48.854,2.426798,0,0,5700000,YGA:VehicleType:594ac8d70fb3,Renault,Kangoo Express,2014,combustion_diesel,YGA:PricingPlan:594ac8d70fb3,7.0,54.0,https://fr.getaround.com/location-voiture/montreuil/renault-kangoo-express-445323
2026-07-20T00:02:13,paris,475878,YGA:Vehicle:4ae2f597503b,gennevilliers,48.933647,2.306766,0,0,1500000,YGA:VehicleType:4ae2f597503b,Renault,Master,2017,combustion_diesel,YGA:PricingPlan:4ae2f597503b,9.0,71.0,https://fr.getaround.com/location-voiture/gennevilliers/renault-master-475878
2026-07-20T00:02:13,paris,509497,YGA:Vehicle:8e908b24f936,saint-ouen-sur-seine,48.912121,2.336021,0,0,328000,YGA:VehicleType:8e908b24f936,Nissan,Micra,2019,combustion,YGA:PricingPlan:8e908b24f936,6.0,43.0,https://fr.getaround.com/location-voiture/saint-ouen-sur-seine/nissan-micra-509497
2026-07-20T00:02:13,paris,554073,YGA:Vehicle:197d0dc3ab02,paris,48.888428,2.389036,0,0,279000,YGA:VehicleType:197d0dc3ab02,Renault,Clio,2016,combustion,YGA:PricingPlan:197d0dc3ab02,5.0,36.0,https://fr.getaround.com/location-voiture/paris/renault-clio-554073
2026-07-20T00:02:13,paris,563736,YGA:Vehicle:1dd51e76c82b,paris,48.855156,2.340991,0,0,108000,YGA:VehicleType:1dd51e76c82b,Renault,Clio,2014,combustion,YGA:PricingPlan:1dd51e76c82b,4.0,33.0,https://fr.getaround.com/location-voiture/paris/renault-clio-563736
2026-07-20T00:02:13,paris,567074,YGA:Vehicle:4e5ed4d4ace6,neuilly-sur-seine,48.882866,2.271224,0,0,450000,YGA:VehicleType:4e5ed4d4ace6,Volkswagen,Polo,2016,combustion,YGA:PricingPlan:4e5ed4d4ace6,6.0,44.0,https://fr.getaround.com/location-voiture/neuilly-sur-seine/volkswagen-polo-567074
2026-07-20T00:02:13,paris,573666,YGA:Vehicle:95bf78a85822,paris,48.873299,2.393852,0,0,504000,YGA:VehicleType:95bf78a85822,Renault,Trafic,2013,combustion_diesel,YGA:PricingPlan:95bf78a85822,8.0,60.0,https://fr.getaround.com/location-voiture/paris/renault-trafic-573666
2026-07-20T00:02:13,paris,595937,YGA:Vehicle:eb4a1b9ebc64,montreuil,48.87072,2.432322,0,0,256000,YGA:VehicleType:eb4a1b9ebc64,Peugeot,Expert,2014,combustion_diesel,YGA:PricingPlan:eb4a1b9ebc64,8.0,59.0,https://fr.getaround.com/location-voiture/montreuil/peugeot-expert-595937
2026-07-20T00:02:13,paris,599257,YGA:Vehicle:fd76573c26d8,la-garenne-colombes,48.911098,2.247122,0,0,1050000,YGA:VehicleType:fd76573c26d8,Renault,Master,2015,combustion_diesel,YGA:PricingPlan:fd76573c26d8,11.0,83.0,https://fr.getaround.com/location-voiture/la-garenne-colombes/renault-master-599257
2026-07-20T00:02:13,paris,601137,YGA:Vehicle:4d9d5b7d2418,paris,48.865032,2.408973,0,0,720000,YGA:VehicleType:4d9d5b7d2418,Fiat,Ducato,2013,combustion_diesel,YGA:PricingPlan:4d9d5b7d2418,11.0,84.0,https://fr.getaround.com/location-voiture/paris/fiat-ducato-601137
2026-07-20T00:02:13,paris,601143,YGA:Vehicle:09908a0fb6e7,paris,48.856422,2.406225,0,0,450000,YGA:VehicleType:09908a0fb6e7,Renault,Clio,2016,combustion,YGA:PricingPlan:09908a0fb6e7,7.0,41.0,https://fr.getaround.com/location-voiture/paris/renault-clio-601143
2026-07-20T00:02:13,paris,601145,YGA:Vehicle:80e3fe8cf469,paris,48.856422,2.406225,0,0,450000,YGA:VehicleType:80e3fe8cf469,Renault,Clio,2015,combustion,YGA:PricingPlan:80e3fe8cf469,6.0,40.0,https://fr.getaround.com/location-voiture/paris/renault-clio-601145
2026-07-20T00:02:13,paris,601877,YGA:Vehicle:67f467ce313d,paris,48.866577,2.409152,0,0,720000,YGA:VehicleType:67f467ce313d,Peugeot,Boxer,2011,combustion_diesel,YGA:PricingPlan:67f467ce313d,11.0,81.0,https://fr.getaround.com/location-voiture/paris/peugeot-boxer-601877
2026-07-20T00:02:13,paris,622467,YGA:Vehicle:fb4f686de50f,paris,48.865501,2.40892,0,0,160000,YGA:VehicleType:fb4f686de50f,Ford,Transit Fourgon,2012,combustion_diesel,YGA:PricingPlan:fb4f686de50f,11.0,79.0,https://fr.getaround.com/location-voiture/paris/ford-transit-fourgon-622467
2026-07-20T00:02:13,paris,625152,YGA:Vehicle:43fbffe2e544,paris,48.824352,2.341341,0,0,355100,YGA:VehicleType:43fbffe2e544,Renault,Grand Scenic,2019,combustion_diesel,YGA:PricingPlan:43fbffe2e544,9.0,72.0,https://fr.getaround.com/location-voiture/paris/renault-grand-scenic-625152
2026-07-20T00:02:13,paris,641035,YGA:Vehicle:1dd5346f274f,paris,48.826054,2.361718,0,0,350000,YGA:VehicleType:1dd5346f274f,Fiat,500,2016,combustion,YGA:PricingPlan:1dd5346f274f,7.0,61.0,https://fr.getaround.com/location-voiture/paris/fiat-500-641035
2026-07-20T00:02:13,paris,653003,YGA:Vehicle:b4507c40ac2b,paris,48.885387,2.366509,0,0,480000,YGA:VehicleType:b4507c40ac2b,Renault,Kangoo Express,2013,combustion_diesel,YGA:PricingPlan:b4507c40ac2b,8.0,57.0,https://fr.getaround.com/location-voiture/paris/renault-kangoo-express-653003
2026-07-20T00:02:13,paris,653362,YGA:Vehicle:1f0b40d0a045,paris,48.826054,2.361718,0,0,396000,YGA:VehicleType:1f0b40d0a045,Renault,Clio,2017,combustion,YGA:PricingPlan:1f0b40d0a045,6.0,47.0,https://fr.getaround.com/location-voiture/paris/renault-clio-653362
2026-07-20T00:02:13,paris,657838,YGA:Vehicle:9124d7aaaac7,paris,48.866467,2.40945,0,0,828000,YGA:VehicleType:9124d7aaaac7,Renault,Trafic,2013,combustion_diesel,YGA:PricingPlan:9124d7aaaac7,8.0,63.0,https://fr.getaround.com/location-voiture/paris/renault-trafic-657838
