snapshot_ts,system_id,listing_id,vehicle_id,commune,lat,lon,is_reserved,is_disabled,current_range_meters,vehicle_type_id,make,model,year,propulsion,pricing_plan_id,hourly_rate,daily_rate,rental_url
2026-07-07T00:01:15,paris,261942,YGA:Vehicle:420601f1d704,colombes,48.928352,2.238537,0,0,654545,YGA:VehicleType:420601f1d704,Citroen,Jumper,2011,combustion_diesel,YGA:PricingPlan:420601f1d704,8.0,68.0,https://fr.getaround.com/location-voiture/colombes/citroen-jumper-261942
2026-07-07T00:01:15,paris,284458,YGA:Vehicle:643fbb31b3d0,paris,48.879673,2.350951,0,0,600000,YGA:VehicleType:643fbb31b3d0,Fiat,Fiorino,2017,combustion,YGA:PricingPlan:643fbb31b3d0,7.0,53.0,https://fr.getaround.com/location-voiture/paris/fiat-fiorino-284458
2026-07-07T00:01:15,paris,285756,YGA:Vehicle:52ddc0b57334,paris,48.846066,2.307014,0,0,514285,YGA:VehicleType:52ddc0b57334,Fiat,Fiorino,2017,combustion,YGA:PricingPlan:52ddc0b57334,7.0,55.0,https://fr.getaround.com/location-voiture/paris/fiat-fiorino-285756
2026-07-07T00:01:15,paris,310794,YGA:Vehicle:86d93da55fce,paris,48.839813,2.251556,0,0,1208571,YGA:VehicleType:86d93da55fce,Renault,Trafic,2012,combustion_diesel,YGA:PricingPlan:86d93da55fce,9.0,70.0,https://fr.getaround.com/location-voiture/paris/renault-trafic-310794
2026-07-07T00:01:15,paris,319121,YGA:Vehicle:b34fcb98f1c1,paris,48.839561,2.380247,0,0,472000,YGA:VehicleType:b34fcb98f1c1,Volkswagen,Polo,2017,combustion,YGA:PricingPlan:b34fcb98f1c1,6.0,45.0,https://fr.getaround.com/location-voiture/paris/volkswagen-polo-319121
2026-07-07T00:01:15,paris,360416,YGA:Vehicle:3c2226e8780d,boulogne-billancourt,48.838978,2.251632,0,0,1142857,YGA:VehicleType:3c2226e8780d,Renault,Trafic Passenger,2015,combustion_diesel,YGA:PricingPlan:3c2226e8780d,12.0,89.0,https://fr.getaround.com/location-voiture/boulogne-billancourt/renault-trafic-passenger-360416
2026-07-07T00:01:15,paris,399972,YGA:Vehicle:40b343a82602,nanterre,48.884827,2.216297,0,0,1290000,YGA:VehicleType:40b343a82602,Renault,Clio,2015,combustion_diesel,YGA:PricingPlan:40b343a82602,5.0,36.0,https://fr.getaround.com/location-voiture/nanterre/renault-clio-399972
2026-07-07T00:01:15,paris,404999,YGA:Vehicle:00f62d34c036,paris,48.864685,2.407357,0,0,438750,YGA:VehicleType:00f62d34c036,Renault,Clio,2012,combustion_diesel,YGA:PricingPlan:00f62d34c036,6.0,43.0,https://fr.getaround.com/location-voiture/paris/renault-clio-404999
2026-07-07T00:01:15,paris,438359,YGA:Vehicle:a202d294ea41,paris,48.866596,2.380868,0,0,624000,YGA:VehicleType:a202d294ea41,Peugeot,Partner,2013,combustion_diesel,YGA:PricingPlan:a202d294ea41,6.0,49.0,https://fr.getaround.com/location-voiture/paris/peugeot-partner-438359
2026-07-07T00:01:15,paris,444782,YGA:Vehicle:7dffd50a8b55,paris,48.866596,2.380868,0,0,432000,YGA:VehicleType:7dffd50a8b55,Peugeot,Partner,2016,combustion_diesel,YGA:PricingPlan:7dffd50a8b55,7.0,51.0,https://fr.getaround.com/location-voiture/paris/peugeot-partner-444782
